交易類型,行政區,交易日期,地址,建物型態,移轉層次,總樓層,房型,總坪數,成交總價(萬),車位總價(萬),每坪單價(萬),含車位,車位類別,成交建案名稱,備註
買賣(含新成屋/中古),三民區,2026-03-01,高雄市三民區義明街２２號十一樓,住宅大樓(11層含以上有電梯),十一層，電梯樓梯間,二十層,3房3廳2衛,32.73,715.0,0.0,21.85,否,,,
買賣(含新成屋/中古),楠梓區,2026-03-04,高雄市楠梓區盛昌街３０６號九樓之５,住宅大樓(11層含以上有電梯),九層,十五層,2房2廳2衛,18.82,282.0,0.0,14.98,是,升降機械,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),左營區,2026-03-12,高雄市左營區大中二路５２５號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,52.01,2205.0,240.0,37.78,是,坡道平面,,含裝潢
買賣(含新成屋/中古),左營區,2026-03-01,高雄市左營區重愛路２２巷５０號十四樓之２,住宅大樓(11層含以上有電梯),十四層,十四層,3房2廳2衛,36.31,780.0,0.0,21.48,否,,,含傢俱設備費；
買賣(含新成屋/中古),鼓山區,2026-03-05,高雄市鼓山區南屏路５５５號三樓之９,住宅大樓(11層含以上有電梯),三層,十二層,1房1廳1衛,12.41,400.0,0.0,32.23,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),新興區,2026-03-05,高雄市新興區復興一路５７號７樓之１,住宅大樓(11層含以上有電梯),七層,十二層,1房1廳1衛,13.18,300.0,0.0,22.76,否,,,
買賣(含新成屋/中古),苓雅區,2026-02-25,高雄市苓雅區永裕街４２之８號十樓,住宅大樓(11層含以上有電梯),十層,十五層,2房1廳2衛,53.45,1500.0,0.0,28.06,是,坡道平面,,
買賣(含新成屋/中古),小港區,2026-02-22,高雄市小港區大業北路３７４號五樓,住宅大樓(11層含以上有電梯),五層,十二層,4房2廳2衛,38.86,635.0,0.0,16.34,否,,,
買賣(含新成屋/中古),前鎮區,2026-02-11,高雄市前鎮區光華二路４４９號四樓之７,住宅大樓(11層含以上有電梯),四層,十二層,1房1廳1衛,10.02,200.0,0.0,19.96,否,,,陽台鐵欄杆增建本標的物現況長期出租，賣方不知屋況問題，買方同意自行維修並負擔修繕費用，賣方免除物之瑕疵擔保責任，惟若重大瑕疵除外如：非自然身故、輻射屋、海砂屋...等。
買賣(含新成屋/中古),三民區,2026-02-05,高雄市三民區旅順街１０６號五樓之３,住宅大樓(11層含以上有電梯),五層,十五層,4房2廳3衛,93.13,2829.0,0.0,30.38,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-04,高雄市三民區大中一路１７９號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,48.09,1155.0,0.0,24.02,是,坡道平面,,另附一格機車車位
買賣(含新成屋/中古),楠梓區,2026-02-12,高雄市楠梓區裕昌街１８５號八樓,住宅大樓(11層含以上有電梯),八層,十五層,2房2廳1衛,25.56,720.0,0.0,28.17,否,,,
買賣(含新成屋/中古),鳳山區,2026-02-16,高雄市鳳山區建國路三段３４６號四樓,住宅大樓(11層含以上有電梯),四層,十四層,2房2廳1衛,29.6,820.0,0.0,27.7,是,坡道平面,,陽台外推；
買賣(含新成屋/中古),鳳山區,2026-02-04,高雄市鳳山區工協街７５號二樓,住宅大樓(11層含以上有電梯),二層,十四層,4房2廳2衛,63.0,1330.0,0.0,21.11,是,坡道平面,,含傢俱設備費；
買賣(含新成屋/中古),左營區,2026-02-13,高雄市左營區光興街３９號,住宅大樓(11層含以上有電梯),一層，二層,十二層,2房1廳2衛,14.09,420.0,0.0,29.81,是,坡道平面,,親友、員工、共有人或其他特殊關係間之交易；含租約；
買賣(含新成屋/中古),鼓山區,2026-02-04,高雄市鼓山區文忠路１０８號十樓之５,住宅大樓(11層含以上有電梯),十層,十六層,1房1廳1衛,19.11,365.0,0.0,19.1,否,,,陽台外推；
買賣(含新成屋/中古),前金區,2026-02-05,高雄市前金區河南二路１０６號十一樓之４,住宅大樓(11層含以上有電梯),十一層,十二層,1房1廳1衛,8.22,260.0,0.0,31.63,否,,,含傢俱設備費；
買賣(含新成屋/中古),苓雅區,2026-02-06,高雄市苓雅區自強三路５號二十樓之４７,住宅大樓(11層含以上有電梯),二十層,八十五層,1房1廳1衛,15.22,390.0,0.0,25.62,否,,,
買賣(含新成屋/中古),苓雅區,2026-02-24,高雄市苓雅區海邊路４２號六樓之六,住宅大樓(11層含以上有電梯),六層,十二層,1房0廳1衛,5.89,188.0,0.0,31.92,否,,,其他增建；
買賣(含新成屋/中古),苓雅區,2026-02-06,高雄市苓雅區光明街８９號十五樓之８,住宅大樓(11層含以上有電梯),十五層,十五層,2房2廳1衛,29.78,1000.0,0.0,33.58,是,坡道機械,,
買賣(含新成屋/中古),苓雅區,2026-02-01,高雄市苓雅區三多四路６２號五樓之１,住宅大樓(11層含以上有電梯),五層,二十八層,2房2廳2衛,30.56,1200.0,0.0,39.27,否,,,
買賣(含新成屋/中古),小港區,2026-02-03,高雄市小港區高坪七十六街９號三樓,華廈(10層含以下有電梯),三層,五層,2房2廳1衛,20.15,530.0,0.0,26.3,否,,,
買賣(含新成屋/中古),左營區,2026-02-10,高雄市左營區重立路１５２號八樓,住宅大樓(11層含以上有電梯),八層,十四層,3房2廳2衛,21.77,500.0,0.0,22.97,是,坡道平面,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),楠梓區,2026-02-02,高雄市楠梓區大學西路２８３號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,18.12,475.0,55.0,23.18,是,坡道機械,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),鳳山區,2026-02-10,高雄市鳳山區八德路１６１號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,2房1廳1衛,26.6,860.0,0.0,32.33,否,,,
買賣(含新成屋/中古),苓雅區,2026-02-06,高雄市苓雅區仁智街１０６巷９號４樓,華廈(10層含以下有電梯),四層,七層,2房2廳2衛,26.83,398.0,0.0,14.83,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),苓雅區,2026-02-09,高雄市苓雅區新光路６２巷９號１４樓之２,住宅大樓(11層含以上有電梯),十四層,三十五層,3房2廳2衛,34.29,570.0,0.0,16.62,否,,,含傢俱設備費；
買賣(含新成屋/中古),三民區,2026-02-03,高雄市三民區正興路２７號八樓之２,住宅大樓(11層含以上有電梯),八層,十六層,4房2廳2衛,57.38,1050.0,0.0,18.3,是,坡道平面,,
買賣(含新成屋/中古),鳳山區,2026-02-25,高雄市鳳山區曹公路１５號十樓之６,住宅大樓(11層含以上有電梯),十層,十一層,3房2廳2衛,36.93,750.0,0.0,20.31,否,,,
買賣(含新成屋/中古),鼓山區,2026-02-08,高雄市鼓山區明誠三路６５７號八樓,住宅大樓(11層含以上有電梯),八層,十四層,3房2廳2衛,43.01,1500.0,0.0,34.88,是,坡道平面,,
買賣(含新成屋/中古),苓雅區,2026-02-09,高雄市苓雅區林森二路２１號十二樓之１,住宅大樓(11層含以上有電梯),十二層,十二層,0房1廳2衛,75.1,1150.0,0.0,15.31,否,,,有出租，本案件土地價格690萬元整，建物價格460萬元整。
買賣(含新成屋/中古),新興區,2026-02-02,高雄市新興區八德一路１４６號六樓之１,住宅大樓(11層含以上有電梯),六層,十五層,3房2廳2衛,47.46,1566.0,253.0,27.67,是,坡道平面,,
買賣(含新成屋/中古),苓雅區,2026-02-05,高雄市苓雅區凱旋一路４５號十七樓,住宅大樓(11層含以上有電梯),十七層,二十二層,4房2廳2衛,80.78,2980.0,0.0,36.89,是,坡道平面,,
買賣(含新成屋/中古),新興區,2026-02-02,高雄市新興區七賢二路２１號７樓之１２,住宅大樓(11層含以上有電梯),七層,十二層,1房1廳1衛,12.26,210.0,0.0,17.13,否,,,
買賣(含新成屋/中古),前鎮區,2026-02-26,高雄市前鎮區一心二路１１９號十樓之４,住宅大樓(11層含以上有電梯),十層,十二層,3房0廳0衛,34.46,409.0,0.0,11.87,是,升降機械,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),三民區,2026-02-08,高雄市三民區大豐二路３７號六樓之３,住宅大樓(11層含以上有電梯),六層,二十九層,4房2廳3衛,56.62,1705.0,0.0,30.11,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-25,高雄市三民區自立一路４１５號二十一樓,住宅大樓(11層含以上有電梯),二十一層,三十一層,3房2廳2衛,53.55,2088.0,230.0,34.7,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-25,高雄市三民區自立一路４１９號二十一樓,住宅大樓(11層含以上有電梯),二十一層,三十一層,2房2廳1衛,30.86,1330.0,0.0,43.1,否,,,
買賣(含新成屋/中古),楠梓區,2026-02-02,高雄市楠梓區大學十九街１３８號七樓,住宅大樓(11層含以上有電梯),七層,十五層,3房2廳2衛,46.23,1280.0,0.0,27.69,是,坡道平面,,
買賣(含新成屋/中古),楠梓區,2026-02-04,高雄市楠梓區大學東路１３號八樓,住宅大樓(11層含以上有電梯),八層,十五層,2房1廳2衛,44.27,1500.0,210.0,29.14,是,坡道平面,,
買賣(含新成屋/中古),鳳山區,2026-02-13,高雄市鳳山區錦田路１７號十四樓之３,住宅大樓(11層含以上有電梯),十四層,十五層,1房2廳1衛,26.44,759.0,0.0,28.71,是,坡道機械,,
買賣(含新成屋/中古),仁武區,2026-02-13,高雄市仁武區北屋北街５７號十樓之３,住宅大樓(11層含以上有電梯),十層,十五層,2房1廳1衛,34.1,1188.0,210.0,28.68,是,坡道平面,,
買賣(含新成屋/中古),前金區,2026-02-02,高雄市前金區五福三路６１號１０樓之１３,住宅大樓(11層含以上有電梯),十層,十六層,1房1廳1衛,14.55,320.0,0.0,21.99,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),苓雅區,2026-02-09,高雄市苓雅區建國一路１９７號十樓之８,住宅大樓(11層含以上有電梯),十層,十四層,2房2廳2衛,48.5,1960.0,205.0,36.19,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-08,高雄市三民區大豐二路３７號十七樓之２,住宅大樓(11層含以上有電梯),十七層,二十九層,2房2廳2衛,40.28,1248.0,0.0,30.98,是,坡道機械,,
買賣(含新成屋/中古),仁武區,2026-02-08,高雄市仁武區大同南街４２巷３號五樓,華廈(10層含以下有電梯),五層,五層,3房2廳2衛,32.71,1300.0,220.0,33.02,是,一樓平面,,
買賣(含新成屋/中古),前金區,2026-02-10,高雄市前金區新盛二街７３之１號４樓,華廈(10層含以下有電梯),四層,七層,3房2廳2衛,41.51,720.0,0.0,17.35,否,,,
買賣(含新成屋/中古),鼓山區,2026-02-09,高雄市鼓山區美術東六街８１號十一樓,住宅大樓(11層含以上有電梯),十一層,十四層,3房2廳2衛,44.26,1500.0,0.0,33.89,是,坡道平面,,含傢俱設備費；
買賣(含新成屋/中古),新興區,2026-02-08,高雄市新興區中山橫路２７號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,2房2廳2衛,30.02,1508.0,0.0,50.23,否,,,
買賣(含新成屋/中古),小港區,2026-02-14,高雄市小港區宏平路６７號,住宅大樓(11層含以上有電梯),一層，二層，三層,十二層,3房3廳3衛,44.43,766.0,0.0,17.24,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),前鎮區,2026-02-14,高雄市前鎮區三多三路１５３號九樓之４,住宅大樓(11層含以上有電梯),九層,十六層,1房1廳1衛,13.96,365.0,0.0,26.15,否,,,含傢俱設備費；
買賣(含新成屋/中古),前鎮區,2026-02-01,高雄市前鎮區凱興街３３號十一樓,住宅大樓(11層含以上有電梯),十一層,十九層,3房2廳2衛,48.23,1740.0,190.0,32.14,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-02,高雄市三民區褒揚街１８２號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,2房2廳2衛,36.71,1490.0,220.0,34.6,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-02,高雄市三民區水源東路６３號三樓,住宅大樓(11層含以上有電梯),三層,十五層,2房1廳2衛,30.11,1285.0,135.0,38.19,是,坡道機械,,
買賣(含新成屋/中古),三民區,2026-02-22,高雄市三民區愛國路９７號六樓之１５,華廈(10層含以下有電梯),六層,十層,1房1廳1衛,6.64,190.0,0.0,28.61,否,,,
買賣(含新成屋/中古),三民區,2026-02-04,高雄市三民區大中一路１３９之１號四樓,住宅大樓(11層含以上有電梯),四層,十七層,3房2廳2衛,33.81,680.0,0.0,20.11,否,,,
買賣(含新成屋/中古),三民區,2026-02-24,高雄市三民區正忠路３１號七樓之１,住宅大樓(11層含以上有電梯),七層,十五層,2房1廳1衛,29.71,1161.0,120.0,35.04,是,塔式車位,,
買賣(含新成屋/中古),三民區,2026-02-12,高雄市三民區順昌街７８號十樓之２１,住宅大樓(11層含以上有電梯),十層,十二層,1房1廳1衛,9.37,185.0,0.0,19.74,否,,,含傢俱設備
買賣(含新成屋/中古),左營區,2026-02-06,高雄市左營區大順一路９３號十一樓之４,住宅大樓(11層含以上有電梯),十一層,十三層,2房2廳1衛,59.26,1125.8,0.0,19.0,是,坡道平面,,陽台外推；
買賣(含新成屋/中古),左營區,2026-02-02,高雄市左營區博愛二路３６６號三樓之２,住宅大樓(11層含以上有電梯),三層,二十九層,0房0廳0衛,81.74,1978.0,0.0,24.2,是,坡道平面,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),楠梓區,2026-02-08,高雄市楠梓區加昌路６２０號九樓,住宅大樓(11層含以上有電梯),九層,十七層,1房0廳1衛,13.01,250.0,0.0,19.22,否,,,
買賣(含新成屋/中古),左營區,2026-02-06,高雄市左營區民族一路１１８８號三樓之１,住宅大樓(11層含以上有電梯),三層,二十四層,3房2廳2衛,45.84,1450.0,0.0,31.63,是,坡道機械,,露台增建，露台是約定專用。其他增建；
買賣(含新成屋/中古),鳳山區,2026-02-12,高雄市鳳山區錦田路２１號七樓之２,住宅大樓(11層含以上有電梯),七層,十五層,3房2廳2衛,48.44,1380.0,0.0,28.49,是,坡道平面,,
買賣(含新成屋/中古),仁武區,2026-02-05,高雄市仁武區永仁街１０２巷１０號十二樓,住宅大樓(11層含以上有電梯),十二層,十三層,3房2廳2衛,40.59,820.0,0.0,20.2,是,坡道平面,,其他增建；
買賣(含新成屋/中古),鼓山區,2026-02-06,高雄市鼓山區美術南三路２１３號二十四樓,住宅大樓(11層含以上有電梯),二十四層，二十五層,二十五層,4房3廳4衛,149.08,4250.0,0.0,28.51,是,坡道平面,,夾層；其他增建；
買賣(含新成屋/中古),鼓山區,2026-02-01,高雄市鼓山區篤敬路３８號八樓之１,住宅大樓(11層含以上有電梯),八層,十三層,2房1廳2衛,8.82,222.0,0.0,25.17,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),苓雅區,2026-02-06,高雄市苓雅區建國一路１６７之２號十二樓之２,住宅大樓(11層含以上有電梯),十二層,十五層,3房2廳2衛,39.57,1225.0,0.0,30.96,是,坡道機械,,
買賣(含新成屋/中古),新興區,2026-02-13,高雄市新興區八德一路１３２號二樓之２,住宅大樓(11層含以上有電梯),二層,十五層,2房2廳2衛,23.38,800.0,0.0,34.22,否,,,
買賣(含新成屋/中古),新興區,2026-02-12,高雄市新興區文化路５８之３號６樓,華廈(10層含以下有電梯),六層,七層,2房2廳2衛,39.63,750.0,0.0,18.93,否,,,本次買賣全部費用含土地增值稅金額178531元均由買方負擔。親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),三民區,2026-02-08,高雄市三民區大豐二路３５號十三樓之５,住宅大樓(11層含以上有電梯),十三層,二十九層,3房2廳2衛,50.97,1680.0,0.0,32.96,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-02-09,高雄市三民區民族一路３１２巷３２號十一樓之８,住宅大樓(11層含以上有電梯),十一層,十五層,2房1廳1衛,24.22,600.0,0.0,24.77,是,坡道機械,,含傢俱設備費；
買賣(含新成屋/中古),左營區,2026-02-01,高雄市左營區重平路６３號二十二樓,住宅大樓(11層含以上有電梯),二十二層,二十三層,2房2廳2衛,30.71,1150.0,0.0,37.45,是,坡道平面,,
買賣(含新成屋/中古),鳳山區,2026-02-06,高雄市鳳山區八德路２９６巷３０之１號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,2房1廳1衛,25.19,950.0,0.0,37.71,否,,,
買賣(含新成屋/中古),苓雅區,2026-02-15,高雄市苓雅區光明街８３號六樓之１０,住宅大樓(11層含以上有電梯),六層,十五層,1房1廳1衛,11.6,350.0,0.0,30.17,否,,,本標的物現況詳如標的物現況屋況問題，買方同意自行維修並負擔修繕費用，賣方免除物之瑕疵擔保責任，惟若重大瑕疵除外如：非自然身故、輻射屋、海砂屋...等。含傢俱設備費；
買賣(含新成屋/中古),前鎮區,2026-02-01,高雄市前鎮區瑞興街２０８之３號六樓,華廈(10層含以下有電梯),六層,九層,3房2廳2衛,41.53,800.0,0.0,19.26,是,坡道平面,,含傢俱設備費；
買賣(含新成屋/中古),小港區,2026-02-06,高雄市小港區復華路３８巷９號二樓,華廈(10層含以下有電梯),二層,八層,4房2廳2衛,43.28,660.0,0.0,15.25,否,,,陽台外推；
買賣(含新成屋/中古),左營區,2026-02-10,高雄市左營區自由二路６巷１９號,華廈(10層含以下有電梯),一層，騎樓，夾層,六層,0房0廳0衛,28.15,1180.0,0.0,41.92,是,坡道機械,,
買賣(含新成屋/中古),楠梓區,2026-02-02,高雄市楠梓區德富街２７２號十二樓,住宅大樓(11層含以上有電梯),十二層,十四層,2房1廳1衛,29.09,868.0,0.0,29.84,是,坡道機械,,附贈冷氣2台
買賣(含新成屋/中古),左營區,2026-02-07,高雄市左營區翠峰路６０號十三樓,住宅大樓(11層含以上有電梯),十三層,十六層,3房2廳2衛,40.83,710.0,0.0,17.39,否,,,
買賣(含新成屋/中古),鳳山區,2026-02-11,高雄市鳳山區南福街１６號二樓,華廈(10層含以下有電梯),二層,九層,3房2廳2衛,53.71,1860.0,0.0,34.63,是,一樓平面,,車位為殘障車位
買賣(含新成屋/中古),鳳山區,2026-02-03,高雄市鳳山區瑞興路４７號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,2房2廳2衛,32.41,940.0,0.0,29.0,是,坡道平面,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),仁武區,2026-02-07,高雄市仁武區京吉二路１３７號十一樓,住宅大樓(11層含以上有電梯),十一層,十四層,2房2廳2衛,38.63,1210.0,205.0,26.02,是,坡道平面,,
買賣(含新成屋/中古),鼓山區,2026-01-20,高雄市鼓山區美術東六街１３１號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,4房2廳2衛,56.69,1657.0,0.0,29.23,是,坡道平面,,含傢俱設備費；
買賣(含新成屋/中古),苓雅區,2026-01-29,高雄市苓雅區光明街８９號四樓之６,住宅大樓(11層含以上有電梯),四層,十五層,1房1廳1衛,13.92,417.0,0.0,29.96,否,,,
買賣(含新成屋/中古),新興區,2026-01-22,高雄市新興區復興一路５７號１０樓之１１,住宅大樓(11層含以上有電梯),十層,十二層,1房1廳1衛,14.85,465.0,0.0,31.31,否,,,親友、員工、共有人或其他特殊關係間之交易；
買賣(含新成屋/中古),苓雅區,2026-01-21,高雄市苓雅區四維四路２３９號八樓之３,住宅大樓(11層含以上有電梯),八層,二十四層,2房2廳2衛,59.56,2700.0,0.0,45.33,是,坡道平面,,
買賣(含新成屋/中古),三民區,2026-01-13,高雄市三民區大豐一路１６３之２號七樓,住宅大樓(11層含以上有電梯),七層,十四層,3房2廳2衛,43.45,930.0,0.0,21.4,是,坡道平面,,
